strategy,interval_sec,security,trades,pnl,volume,position,avg_pnl_per_trade,sharpe_ratio,max_drawdown,max_drawdown_pct,calmar_ratio,win_rate,profit_factor,trading_days,trades_per_day,stop_loss_threshold_pct
v2,60,EMAAR,21171,472096.79999999836,1460693813.2,0,22.299220631996523,7.800663097174966,-24405.950000000244,-5.13206375160817,17045142.89647871,23.244060271125598,1.841543455506526,136,155.6691176470588,1.0
v2,60,ALDAR,18376,-27123.139999999978,257192743.82,0,-1.4760089246843697,-7.294842940522539,-26538.120000000043,2686.833179779479,-1870.5137080859288,20.924031345232912,0.7163811435114026,136,135.11764705882354,1.0
v2,60,ADNOCDRI,12040,4513.2299999999095,166632329.15,0,0.3748529900332151,0.8387742837384449,-7422.220000000049,-68.73170519398964,12167.237350330503,20.63953488372093,1.0650688203466385,136,88.52941176470588,1.0
v2,60,ADNOCGAS,14423,254790.4400000001,705091299.06,0,17.66556472301186,10.804140178595247,-10249.769999999786,-4.282744173289728,11023579.241353841,22.90785550856271,2.5856058021212154,136,106.05147058823529,1.0
v2,60,ADNOCLS,8731,1336.9100000000271,109613535.07,0,0.15312220822357428,0.43110169049954167,-4102.440000000102,-374.51182662196004,661.4518987502885,21.18886725461001,1.0269220856260781,136,64.19852941176471,1.0
v2,60,EAND,14095,-170.25999999992882,216874953.66,0,-0.012079460801697682,-0.04029063481976444,-5249.0800000000945,-125.1443584571837,-253.9616412475083,25.491308974813766,0.9976782251595675,135,104.4074074074074,1.0
v2,60,ADCB,21614,-51320.579999999725,405394369.78,0,-2.3744138058665554,-4.681690311759235,-58122.719999999834,-944.4153413189771,-10143.674272191154,22.65198482465069,0.7595140089303848,135,160.1037037037037,1.0
v2,60,ADIB,19003,-34163.91999999966,318302787.68,0,-1.7978171867599675,-5.3110883727923,-36594.13999999973,17480.72035922552,-362.1345849413922,23.780455717518286,0.7370113110142391,136,139.72794117647058,1.0
v2,60,EMIRATES,18656,-34941.70000000006,409922976.2,0,-1.8729470411663842,-2.173457028291728,-43849.499999999985,-492.25959271650055,-13152.595838425867,21.69811320754717,0.8615081704084862,136,137.1764705882353,1.0
v2,60,TALABAT,11305,279139.1840000002,307736171.644,0,24.69165714285716,9.65909709593787,-9805.109999999971,-18.81439733297138,2749110.050384551,22.34409553295002,2.9123039222592415,136,83.125,1.0
v2,60,SPINNEYS,1523,10336.100000000068,12088630.88,0,6.786671043992166,5.021220943227119,-958.3599999999892,-20.096038918827773,98191.26358760905,22.58699934340118,2.073004224196576,132,11.537878787878787,1.0
v2,60,FAB,15198,-25031.54000000019,267312755.78,0,-1.647028556389011,-4.561450370973391,-25997.900000000187,-2690.2914027898814,-1724.0500835103628,23.58205026977234,0.7756319038066294,136,111.75,1.0
v2,60,SALIK,27744,-5849.179999997876,481242440.8,0,-0.21082684544398342,-0.40185747671577543,-17990.03999999835,-237.84928665200687,-4556.74541771551,26.45617070357555,0.975865953617633,136,204.0,1.0
v2,60,PARKIN,10306,8768.79000000005,85975149.13,0,0.8508431981370124,2.6454685008590557,-4266.580000000058,-146.80452809413958,11067.813963070936,28.148651271104214,1.181750908463306,136,75.77941176470588,1.0
v2,60,MULTIPLY,15335,164561.78000000058,526747930.82,0,10.731123573524656,7.436836457947367,-9681.649999999849,-9.378307699624676,3251368.029303404,23.227910009781546,1.5898619484809422,136,112.75735294117646,1.0
v2,60,MODON,6302,-745.5000000000475,97589585.42,0,-0.11829577911774794,-0.15652151013019835,-5883.410000000042,-263.0585636742482,-525.1179158605472,22.23103776578864,0.9882809276752125,136,46.338235294117645,1.0
v2,60,EMAAR,21171,472096.79999999836,1460693813.2,0,22.299220631996523,7.800663097174966,-24405.950000000244,-5.13206375160817,17045142.89647871,23.244060271125598,1.841543455506526,136,155.6691176470588,1.5
v2,60,ALDAR,18376,-27123.139999999978,257192743.82,0,-1.4760089246843697,-7.294842940522539,-26538.120000000043,2686.833179779479,-1870.5137080859288,20.924031345232912,0.7163811435114026,136,135.11764705882354,1.5
v2,60,ADNOCDRI,12040,4513.2299999999095,166632329.15,0,0.3748529900332151,0.8387742837384449,-7422.220000000049,-68.73170519398964,12167.237350330503,20.63953488372093,1.0650688203466385,136,88.52941176470588,1.5
v2,60,ADNOCGAS,14423,254790.4400000001,705091299.06,0,17.66556472301186,10.804140178595247,-10249.769999999786,-4.282744173289728,11023579.241353841,22.90785550856271,2.5856058021212154,136,106.05147058823529,1.5
v2,60,ADNOCLS,8731,1336.9100000000271,109613535.07,0,0.15312220822357428,0.43110169049954167,-4102.440000000102,-374.51182662196004,661.4518987502885,21.18886725461001,1.0269220856260781,136,64.19852941176471,1.5
v2,60,EAND,14095,-170.25999999992882,216874953.66,0,-0.012079460801697682,-0.04029063481976444,-5249.0800000000945,-125.1443584571837,-253.9616412475083,25.491308974813766,0.9976782251595675,135,104.4074074074074,1.5
v2,60,ADCB,21614,-51320.579999999725,405394369.78,0,-2.3744138058665554,-4.681690311759235,-58122.719999999834,-944.4153413189771,-10143.674272191154,22.65198482465069,0.7595140089303848,135,160.1037037037037,1.5
v2,60,ADIB,19003,-34163.91999999966,318302787.68,0,-1.7978171867599675,-5.3110883727923,-36594.13999999973,17480.72035922552,-362.1345849413922,23.780455717518286,0.7370113110142391,136,139.72794117647058,1.5
v2,60,EMIRATES,18656,-34941.70000000006,409922976.2,0,-1.8729470411663842,-2.173457028291728,-43849.499999999985,-492.25959271650055,-13152.595838425867,21.69811320754717,0.8615081704084862,136,137.1764705882353,1.5
v2,60,TALABAT,11305,279139.1840000002,307736171.644,0,24.69165714285716,9.65909709593787,-9805.109999999971,-18.81439733297138,2749110.050384551,22.34409553295002,2.9123039222592415,136,83.125,1.5
v2,60,SPINNEYS,1523,10336.100000000068,12088630.88,0,6.786671043992166,5.021220943227119,-958.3599999999892,-20.096038918827773,98191.26358760905,22.58699934340118,2.073004224196576,132,11.537878787878787,1.5
v2,60,FAB,15198,-25031.54000000019,267312755.78,0,-1.647028556389011,-4.561450370973391,-25997.900000000187,-2690.2914027898814,-1724.0500835103628,23.58205026977234,0.7756319038066294,136,111.75,1.5
v2,60,SALIK,27744,-5849.179999997876,481242440.8,0,-0.21082684544398342,-0.40185747671577543,-17990.03999999835,-237.84928665200687,-4556.74541771551,26.45617070357555,0.975865953617633,136,204.0,1.5
v2,60,PARKIN,10306,8768.79000000005,85975149.13,0,0.8508431981370124,2.6454685008590557,-4266.580000000058,-146.80452809413958,11067.813963070936,28.148651271104214,1.181750908463306,136,75.77941176470588,1.5
v2,60,MULTIPLY,15335,164561.78000000058,526747930.82,0,10.731123573524656,7.436836457947367,-9681.649999999849,-9.378307699624676,3251368.029303404,23.227910009781546,1.5898619484809422,136,112.75735294117646,1.5
v2,60,MODON,6302,-745.5000000000475,97589585.42,0,-0.11829577911774794,-0.15652151013019835,-5883.410000000042,-263.0585636742482,-525.1179158605472,22.23103776578864,0.9882809276752125,136,46.338235294117645,1.5
v2,60,EMAAR,21171,472096.79999999836,1460693813.2,0,22.299220631996523,7.800663097174966,-24405.950000000244,-5.13206375160817,17045142.89647871,23.244060271125598,1.841543455506526,136,155.6691176470588,2.0
v2,60,ALDAR,18376,-27123.139999999978,257192743.82,0,-1.4760089246843697,-7.294842940522539,-26538.120000000043,2686.833179779479,-1870.5137080859288,20.924031345232912,0.7163811435114026,136,135.11764705882354,2.0
v2,60,ADNOCDRI,12040,4513.2299999999095,166632329.15,0,0.3748529900332151,0.8387742837384449,-7422.220000000049,-68.73170519398964,12167.237350330503,20.63953488372093,1.0650688203466385,136,88.52941176470588,2.0
v2,60,ADNOCGAS,14423,254790.4400000001,705091299.06,0,17.66556472301186,10.804140178595247,-10249.769999999786,-4.282744173289728,11023579.241353841,22.90785550856271,2.5856058021212154,136,106.05147058823529,2.0
v2,60,ADNOCLS,8731,1336.9100000000271,109613535.07,0,0.15312220822357428,0.43110169049954167,-4102.440000000102,-374.51182662196004,661.4518987502885,21.18886725461001,1.0269220856260781,136,64.19852941176471,2.0
v2,60,EAND,14095,-170.25999999992882,216874953.66,0,-0.012079460801697682,-0.04029063481976444,-5249.0800000000945,-125.1443584571837,-253.9616412475083,25.491308974813766,0.9976782251595675,135,104.4074074074074,2.0
v2,60,ADCB,21614,-51320.579999999725,405394369.78,0,-2.3744138058665554,-4.681690311759235,-58122.719999999834,-944.4153413189771,-10143.674272191154,22.65198482465069,0.7595140089303848,135,160.1037037037037,2.0
v2,60,ADIB,19003,-34163.91999999966,318302787.68,0,-1.7978171867599675,-5.3110883727923,-36594.13999999973,17480.72035922552,-362.1345849413922,23.780455717518286,0.7370113110142391,136,139.72794117647058,2.0
v2,60,EMIRATES,18656,-34941.70000000006,409922976.2,0,-1.8729470411663842,-2.173457028291728,-43849.499999999985,-492.25959271650055,-13152.595838425867,21.69811320754717,0.8615081704084862,136,137.1764705882353,2.0
v2,60,TALABAT,11305,279139.1840000002,307736171.644,0,24.69165714285716,9.65909709593787,-9805.109999999971,-18.81439733297138,2749110.050384551,22.34409553295002,2.9123039222592415,136,83.125,2.0
v2,60,SPINNEYS,1523,10336.100000000068,12088630.88,0,6.786671043992166,5.021220943227119,-958.3599999999892,-20.096038918827773,98191.26358760905,22.58699934340118,2.073004224196576,132,11.537878787878787,2.0
v2,60,FAB,15198,-25031.54000000019,267312755.78,0,-1.647028556389011,-4.561450370973391,-25997.900000000187,-2690.2914027898814,-1724.0500835103628,23.58205026977234,0.7756319038066294,136,111.75,2.0
v2,60,SALIK,27744,-5849.179999997876,481242440.8,0,-0.21082684544398342,-0.40185747671577543,-17990.03999999835,-237.84928665200687,-4556.74541771551,26.45617070357555,0.975865953617633,136,204.0,2.0
v2,60,PARKIN,10306,8768.79000000005,85975149.13,0,0.8508431981370124,2.6454685008590557,-4266.580000000058,-146.80452809413958,11067.813963070936,28.148651271104214,1.181750908463306,136,75.77941176470588,2.0
v2,60,MULTIPLY,15335,164561.78000000058,526747930.82,0,10.731123573524656,7.436836457947367,-9681.649999999849,-9.378307699624676,3251368.029303404,23.227910009781546,1.5898619484809422,136,112.75735294117646,2.0
v2,60,MODON,6302,-745.5000000000475,97589585.42,0,-0.11829577911774794,-0.15652151013019835,-5883.410000000042,-263.0585636742482,-525.1179158605472,22.23103776578864,0.9882809276752125,136,46.338235294117645,2.0
v2,60,EMAAR,21171,472096.79999999836,1460693813.2,0,22.299220631996523,7.800663097174966,-24405.950000000244,-5.13206375160817,17045142.89647871,23.244060271125598,1.841543455506526,136,155.6691176470588,2.5
v2,60,ALDAR,18376,-27123.139999999978,257192743.82,0,-1.4760089246843697,-7.294842940522539,-26538.120000000043,2686.833179779479,-1870.5137080859288,20.924031345232912,0.7163811435114026,136,135.11764705882354,2.5
v2,60,ADNOCDRI,12040,4513.2299999999095,166632329.15,0,0.3748529900332151,0.8387742837384449,-7422.220000000049,-68.73170519398964,12167.237350330503,20.63953488372093,1.0650688203466385,136,88.52941176470588,2.5
v2,60,ADNOCGAS,14423,254790.4400000001,705091299.06,0,17.66556472301186,10.804140178595247,-10249.769999999786,-4.282744173289728,11023579.241353841,22.90785550856271,2.5856058021212154,136,106.05147058823529,2.5
v2,60,ADNOCLS,8731,1336.9100000000271,109613535.07,0,0.15312220822357428,0.43110169049954167,-4102.440000000102,-374.51182662196004,661.4518987502885,21.18886725461001,1.0269220856260781,136,64.19852941176471,2.5
v2,60,EAND,14095,-170.25999999992882,216874953.66,0,-0.012079460801697682,-0.04029063481976444,-5249.0800000000945,-125.1443584571837,-253.9616412475083,25.491308974813766,0.9976782251595675,135,104.4074074074074,2.5
v2,60,ADCB,21614,-51320.579999999725,405394369.78,0,-2.3744138058665554,-4.681690311759235,-58122.719999999834,-944.4153413189771,-10143.674272191154,22.65198482465069,0.7595140089303848,135,160.1037037037037,2.5
v2,60,ADIB,19003,-34163.91999999966,318302787.68,0,-1.7978171867599675,-5.3110883727923,-36594.13999999973,17480.72035922552,-362.1345849413922,23.780455717518286,0.7370113110142391,136,139.72794117647058,2.5
v2,60,EMIRATES,18656,-34941.70000000006,409922976.2,0,-1.8729470411663842,-2.173457028291728,-43849.499999999985,-492.25959271650055,-13152.595838425867,21.69811320754717,0.8615081704084862,136,137.1764705882353,2.5
v2,60,TALABAT,11305,279139.1840000002,307736171.644,0,24.69165714285716,9.65909709593787,-9805.109999999971,-18.81439733297138,2749110.050384551,22.34409553295002,2.9123039222592415,136,83.125,2.5
v2,60,SPINNEYS,1523,10336.100000000068,12088630.88,0,6.786671043992166,5.021220943227119,-958.3599999999892,-20.096038918827773,98191.26358760905,22.58699934340118,2.073004224196576,132,11.537878787878787,2.5
v2,60,FAB,15198,-25031.54000000019,267312755.78,0,-1.647028556389011,-4.561450370973391,-25997.900000000187,-2690.2914027898814,-1724.0500835103628,23.58205026977234,0.7756319038066294,136,111.75,2.5
v2,60,SALIK,27744,-5849.179999997876,481242440.8,0,-0.21082684544398342,-0.40185747671577543,-17990.03999999835,-237.84928665200687,-4556.74541771551,26.45617070357555,0.975865953617633,136,204.0,2.5
v2,60,PARKIN,10306,8768.79000000005,85975149.13,0,0.8508431981370124,2.6454685008590557,-4266.580000000058,-146.80452809413958,11067.813963070936,28.148651271104214,1.181750908463306,136,75.77941176470588,2.5
v2,60,MULTIPLY,15335,164561.78000000058,526747930.82,0,10.731123573524656,7.436836457947367,-9681.649999999849,-9.378307699624676,3251368.029303404,23.227910009781546,1.5898619484809422,136,112.75735294117646,2.5
v2,60,MODON,6302,-745.5000000000475,97589585.42,0,-0.11829577911774794,-0.15652151013019835,-5883.410000000042,-263.0585636742482,-525.1179158605472,22.23103776578864,0.9882809276752125,136,46.338235294117645,2.5
v2_1,60,EMAAR,21212,452118.7999999978,1469901018.8,0,21.314293795964442,7.376547356702144,-24405.950000000244,-5.357113851743406,15638076.105174318,22.958702621157837,1.7797489899561858,136,155.97058823529412,1.0
v2_1,60,ALDAR,18402,-28423.66999999983,257831321.15,0,-1.5445967829583649,-7.448414852091326,-27707.429999999888,2805.2191432707705,-1877.47857973061,20.856428649059886,0.7098794335288763,136,135.30882352941177,1.0
v2_1,60,ADNOCDRI,12074,5186.2599999998265,167370859.36,0,0.42953950637732535,0.95524139593452,-7376.640000000088,-66.7292651552583,14401.229630691907,20.722213019711777,1.0742596324750382,136,88.77941176470588,1.0
v2_1,60,ADNOCGAS,14428,250828.40000000037,707304665.74,0,17.384835042972025,10.323765064310566,-14808.849999999758,-10.55310999574694,4404107.137853619,22.789021347380096,2.5014634924774186,136,106.08823529411765,1.0
v2_1,60,ADNOCLS,8779,805.4000000000633,110388344.92,0,0.0917416562250898,0.2634341779812413,-4801.460000000075,-464.4341913079867,321.3283714807043,21.346394805786538,1.015822364181408,136,64.55147058823529,1.0
v2_1,60,EAND,14129,-867.7400000000707,217454853.82,0,-0.06141552834596013,-0.20148106787385422,-5249.080000000095,-150.10494889817852,-1079.0992203942717,25.536131361030506,0.9883293240617007,135,104.65925925925926,1.0
v2_1,60,ADCB,21699,-59283.779999999635,408654304.7,0,-2.732097331674254,-5.240098366031207,-64364.31999999971,-1452.0145462420337,-7621.346238328445,22.913498317894835,0.7335473518316914,135,160.73333333333332,1.0
v2_1,60,ADIB,19065,-37310.55999999975,320187845.2,0,-1.9570186205087727,-5.289188518383685,-39740.77999999984,18983.844463553585,-364.17424865603306,23.781799108313663,0.7251092825127395,136,140.18382352941177,1.0
v2_1,60,EMIRATES,18752,-59039.45000000033,415259850.55,0,-3.148434833617765,-3.3811865088337276,-66869.80000000025,-853.9822613293258,-12810.175678694788,21.821672354948806,0.7882264700362305,136,137.88235294117646,1.0
v2_1,60,TALABAT,11395,212879.6719999995,319276635.732,0,18.681849232119305,6.429582566996727,-11062.869999999908,-5.839415095184105,6755017.470973525,22.702939885914873,1.9408019990756418,136,83.78676470588235,1.0
v2_1,60,SPINNEYS,1560,6767.780000000045,12552015.94,0,4.338320512820542,3.3542501131055733,-1644.5099999999852,-94.30557228138203,13700.470672270234,22.628205128205128,1.4932031920851694,132,11.818181818181818,1.0
v2_1,60,FAB,15238,-27329.14000000013,268297186.06,0,-1.7934860217876447,-4.904044901060992,-28300.40000000014,-2913.7820974815872,-1737.9229856377333,23.684210526315788,0.7617936712088365,136,112.04411764705883,1.0
v2_1,60,SALIK,27911,-20839.369999997838,487240809.61,0,-0.7466364515781534,-1.282204173706694,-31644.659999998345,-508.098187878662,-7599.737154331974,26.656157070688973,0.9204140890974328,136,205.22794117647058,1.0
v2_1,60,PARKIN,10398,1819.6299999999924,87847049.37,0,0.17499807655318256,0.42830942993107185,-8856.85000000007,-702.8576643494063,479.7084138026926,28.390075014425854,1.0323714159462067,136,76.45588235294117,1.0
v2_1,60,MULTIPLY,15517,122848.04000000068,542058482.9,0,7.916996842173144,4.951715312973011,-12976.80999999978,-16.272251786845,1398885.6290235808,23.438809048140747,1.3600352590768314,136,114.09558823529412,1.0
v2_1,60,MODON,6416,-7627.56000000008,100565169.74,0,-1.1888341645885412,-1.4353897604886587,-11988.010000000042,-673.5026264782698,-2098.495157161224,22.256857855361595,0.894808783181538,136,47.1764705882353,1.0
v2_1,60,EMAAR,21170,462247.8499999982,1461449159.75,0,21.835042512989993,7.65307682041156,-24405.950000000244,-5.240598077019148,16343899.349121347,23.230987246102977,1.8106173219377881,136,155.66176470588235,1.5
v2_1,60,ALDAR,18393,-27396.419999999896,257360249.7,0,-1.4895025281356982,-7.420818373473561,-26680.179999999953,2701.2159439511393,-1879.3001285053933,20.80682868482575,0.7135258459829187,136,135.24264705882354,1.5
v2_1,60,ADNOCDRI,12046,4186.949999999931,166753100.79,0,0.3475801095799378,0.764047916639323,-7480.360000000019,-72.36189265610581,10721.350387687495,20.50473186119874,1.05988200296355,136,88.57352941176471,1.5
v2_1,60,ADNOCGAS,14456,255487.3000000001,706650059.14,0,17.673443552850035,10.842032782505855,-10220.249999999593,-4.270100211201679,11086459.680581344,22.758716104039845,2.600472021308383,136,106.29411764705883,1.5
v2_1,60,ADNOCLS,8743,1938.540000000091,109781488.3,0,0.2217248084181735,0.6453133404222492,-4190.970000000062,-269.25948293583,1334.029371619758,21.25128674368066,1.0393176323361508,136,64.28676470588235,1.5
v2_1,60,EAND,14117,136.5999999999537,217120842.68,0,0.0096762768293514,0.03198917621416452,-5249.080000000094,-116.61305228734855,218.66048582474545,25.472834171566195,1.0018638238731523,135,104.57037037037037,1.5
v2_1,60,ADCB,21657,-51418.53999999963,406201595.3,0,-2.374222653183711,-4.842391450546655,-57558.45999999974,-1048.0151634881556,-9158.386062583977,22.814794292838343,0.7590684632141257,135,160.42222222222222,1.5
v2_1,60,ADIB,19029,-33063.9999999997,318509390.12,0,-1.737558463397956,-5.11197049491042,-35494.219999999754,16955.29760198846,-361.3363120894928,23.753218771348994,0.7462625097995748,136,139.9191176470588,1.5
v2_1,60,EMIRATES,18668,-40565.14999999986,410867543.15,0,-2.1729778230126344,-2.554867182523347,-49472.94999999977,-555.3890971957193,-13533.725660843791,21.684165416755945,0.8435334896687374,136,137.26470588235293,1.5
v2_1,60,TALABAT,11343,251021.15799999973,311106409.266,0,22.13005007493606,8.386272260636453,-12419.150000000016,-24.666654617180736,1885652.7041958864,22.454377148902406,2.436645778152038,136,83.40441176470588,1.5
v2_1,60,SPINNEYS,1536,7453.900000000065,12260943.16,0,4.852799479166709,3.6886447368180386,-1541.3899999999846,-58.010236724247186,24530.451056278656,22.200520833333336,1.5971463105366719,132,11.636363636363637,1.5
v2_1,60,FAB,15210,-25198.280000000195,267350442.64,0,-1.6566916502301245,-4.622924116956412,-26168.840000000182,-2696.261951862896,-1731.6911866065602,23.576594345825114,0.7744048175659842,136,111.83823529411765,1.5
v2_1,60,SALIK,27775,-5537.529999998009,482238009.79,0,-0.1993710171016385,-0.3824784166826732,-17678.389999998486,-233.7289105891927,-4390.007777416976,26.53105310531053,0.977335201013623,136,204.22794117647058,1.5
v2_1,60,PARKIN,10363,6596.890000000048,86839133.91,0,0.6365811058573818,1.7098311405788473,-7060.260000000074,-200.1162105167657,6108.275329660529,28.302615072855353,1.1264982407379724,136,76.19852941176471,1.5
v2_1,60,MULTIPLY,15373,150444.69000000053,529701430.63,0,9.786293501593738,6.493823623801521,-9829.770000000062,-10.61317859395957,2626594.459090816,23.18350354517661,1.5058663130173187,136,113.03676470588235,1.5
v2_1,60,MODON,6338,-3038.610000000119,98501541.41,0,-0.47942726412119263,-0.6102292694578533,-7613.700000000081,-454.5546812499334,-1238.655286258004,22.325654780687916,0.9540706900915427,136,46.60294117647059,1.5
v2_1,60,EMAAR,21171,472096.79999999836,1460693813.2,0,22.299220631996523,7.800663097174966,-24405.950000000244,-5.13206375160817,17045142.89647871,23.244060271125598,1.841543455506526,136,155.6691176470588,2.0
v2_1,60,ALDAR,18393,-27434.899999999907,257360288.18,0,-1.4915946283912307,-7.42345524158039,-26718.659999999963,2705.1118243208844,-1879.2293695701353,20.790518131898004,0.7131998517853075,136,135.24264705882354,2.0
v2_1,60,ADNOCDRI,12044,4874.609999999925,166570394.25,0,0.4047334772500768,0.9052432703212455,-7480.360000000018,-67.84851642934512,13312.546925976068,20.491531052806376,1.070356010716931,136,88.55882352941177,2.0
v2_1,60,ADNOCGAS,14456,255487.3000000001,706650059.14,0,17.673443552850035,10.842032782505855,-10220.249999999593,-4.270100211201679,11086459.680581344,22.758716104039845,2.600472021308383,136,106.29411764705883,2.0
v2_1,60,ADNOCLS,8741,1324.3100000000672,109695621.19,0,0.1515055485642452,0.4265919842483316,-4190.97000000006,-444.7832316263654,551.6998742149576,21.118865118407506,1.0267039730178074,136,64.2720588235294,2.0
v2_1,60,EAND,14113,-318.0200000000345,217063424.26,0,-0.02253383405371179,-0.07537537879940823,-5249.080000000096,-129.71388750228417,-457.6513315298963,25.444625522567843,0.9956615806051505,135,104.54074074074074,2.0
v2_1,60,ADCB,21643,-51295.83999999969,405762178.64,0,-2.370089174328868,-4.8425207471743335,-58097.97999999979,-944.0133498852621,-10143.101755743603,22.663216744443933,0.7591667356770009,135,160.31851851851852,2.0
v2_1,60,ADIB,19033,-33965.5199999997,318508488.6,0,-1.7845594493773813,-5.271362466449245,-36395.73999999979,17385.94630744375,-361.994161694202,23.74297273157148,0.7393710079585686,136,139.9485294117647,2.0
v2_1,60,EMIRATES,18657,-34943.40000000005,409923841.5,0,-1.8729377713458784,-2.1735833494738963,-43851.19999999997,-492.2786771144438,-13152.725827048182,21.691590287827626,0.8615014324389454,136,137.18382352941177,2.0
v2_1,60,TALABAT,11304,264886.2040000001,308954029.444,0,23.43296213729654,8.99834099180392,-9976.18999999993,-7.702526613784033,6372176.028476737,22.514154281670205,2.68874127346479,136,83.11764705882354,2.0
v2_1,60,SPINNEYS,1528,9088.420000000056,12160391.14,0,5.947918848167577,4.379086543401952,-998.4899999999957,-23.87960826048957,72658.72961872618,22.5130890052356,1.832213277059179,132,11.575757575757576,2.0
v2_1,60,FAB,15210,-24402.500000000204,267317591.06,0,-1.6043721236029063,-4.433401246274435,-25373.06000000019,-2614.270112100284,-1729.5992808676338,23.602892833662064,0.7811153033135314,136,111.83823529411765,2.0
v2_1,60,SALIK,27768,-8600.239999997995,482219354.5,0,-0.30971766061646483,-0.5785169774730404,-20741.09999999847,-274.22150475363213,-5811.265180622076,26.526937481993663,0.9652304248920444,136,204.1764705882353,2.0
v2_1,60,PARKIN,10327,6922.530000000007,86455267.49,0,0.6703331073884,1.903721366859659,-5902.730000000082,-218.928562156227,5859.007502730312,28.31412801394403,1.1360647616542312,136,75.93382352941177,2.0
v2_1,60,MULTIPLY,15351,161253.43000000052,527748955.05,0,10.504425118884797,7.028602285590358,-9681.649999999863,-9.688804213030735,3083900.8996823817,23.229757019086705,1.5632449217112698,136,112.875,2.0
v2_1,60,MODON,6322,-1444.6900000000774,98090100.39,0,-0.22851787409048993,-0.2971985103958197,-6581.340000000044,-294.2643547622681,-909.7009355407916,22.366339765896868,0.9776021030605054,136,46.48529411764706,2.0
v2_1,60,EMAAR,21171,472096.79999999836,1460693813.2,0,22.299220631996523,7.800663097174966,-24405.950000000244,-5.13206375160817,17045142.89647871,23.244060271125598,1.841543455506526,136,155.6691176470588,2.5
v2_1,60,ALDAR,18393,-27434.899999999907,257360288.18,0,-1.4915946283912307,-7.42345524158039,-26718.659999999963,2705.1118243208844,-1879.2293695701353,20.790518131898004,0.7131998517853075,136,135.24264705882354,2.5
v2_1,60,ADNOCDRI,12042,4875.389999999937,166570188.63,0,0.4048654708520127,0.9053911024991484,-7480.360000000016,-67.84740872559196,13314.894484607303,20.49493439627969,1.070367877957647,136,88.54411764705883,2.5
v2_1,60,ADNOCGAS,14448,255782.79000000015,706456392.99,0,17.703681478405326,10.847157618758489,-10220.249999999593,-4.264834930096434,11112984.947645126,22.82668881506091,2.602337393890292,136,106.23529411764706,2.5
v2_1,60,ADNOCLS,8742,1391.9600000000705,109695553.54,0,0.1592267215740186,0.4480874622774383,-4190.970000000061,-414.9886127338794,621.5158490756253,21.162205444978266,1.0280680975616487,136,64.27941176470588,2.5
v2_1,60,EAND,14114,-360.0200000000344,217063466.26,0,-0.02550800623494646,-0.08536768296525707,-5249.080000000095,-131.07429844231297,-512.7148047480607,25.435737565537764,0.9950886178525449,135,104.54814814814814,2.5
v2_1,60,ADCB,21623,-51709.6599999997,405677094.62,0,-2.391419322018207,-4.744796732278323,-58511.799999999814,-950.7373634301313,-10152.61442112867,22.642556537020763,0.7571917571277479,135,160.17037037037036,2.5
v2_1,60,ADIB,19033,-34013.0199999997,318508536.1,0,-1.7870551148005935,-5.278755856482768,-36443.23999999977,17408.63666762336,-362.0279203789111,23.73771869910156,0.7390072853168994,136,139.9485294117647,2.5
v2_1,60,EMIRATES,18657,-34943.40000000005,409923841.5,0,-1.8729377713458784,-2.1735833494738963,-43851.19999999997,-492.2786771144438,-13152.725827048182,21.691590287827626,0.8615014324389454,136,137.18382352941177,2.5
v2_1,60,TALABAT,11313,274733.30400000024,308146822.044,0,24.28474356934502,9.445746487366943,-9976.18999999993,-7.566409029885095,6727955.7517807335,22.566958366481042,2.8396375052969915,136,83.18382352941177,2.5
v2_1,60,SPINNEYS,1524,10178.00000000007,12102036.72,0,6.6784776902887595,4.921625671352081,-1038.619999999994,-22.140411761946766,87761.36361710962,22.57217847769029,2.0395302899403354,132,11.545454545454545,2.5
v2_1,60,FAB,15203,-24957.18000000022,267328055.02,0,-1.6415957376833663,-4.548993928879307,-25923.540000000216,-2682.596547870392,-1723.85916575119,23.561139248832465,0.7763852474395937,136,111.78676470588235,2.5
v2_1,60,SALIK,27745,-6066.259999997961,481286363.32,0,-0.2186433591637398,-0.416722770818921,-18207.11999999843,-240.71933714363678,-4669.5139138180575,26.458821409262928,0.9749991996831222,136,204.00735294117646,2.5
v2_1,60,PARKIN,10315,7923.950000000028,86120544.03,0,0.7681968007755723,2.3240216450744975,-4797.780000000061,-185.05241720857995,7934.29961995297,28.31798351914687,1.1601449206980503,136,75.84558823529412,2.5
v2_1,60,MULTIPLY,15348,166457.9400000005,527335634.54,0,10.845578577013324,7.416953638355573,-9681.649999999849,-9.209158469169665,3349239.479470944,23.182173573103988,1.5954535135461123,136,112.8529411764706,2.5
v2_1,60,MODON,6323,-2568.4000000000588,97900733.16,0,-0.4061995888027928,-0.5083379200408116,-7782.050000000059,-347.95040553712636,-1367.7507029487779,22.346987189625178,0.9608094103621229,136,46.49264705882353,2.5
